"BM","Dataset","centroid"
"c1ccc(Oc2cnn(-c3ccc(C4CC4)cn3)c2)cc1","Preclinic & Market","True"
"O=c1[nH]cc(-c2cc(N3CCOCC3)[nH]n2)c2[nH]ncc12","Preclinic & Market","True"
"O=c1c2ccccc2nc(-n2cccn2)n1OCc1ccccc1","Preclinic & Market","True"
"c1ccc2oc(-c3n[nH]cc3CN(Cc3ccncc3)C[C@H]3CCCO3)cc2c1","Preclinic & Market","True"
"c1cc2cnc(Oc3cnn([C@H]4CCNC4)c3)nc2cn1","Preclinic & Market","True"
"O=S(=O)(Cc1cn[nH]c1)C1=NOCC1","Preclinic & Market","True"
"O=C1CSC(N/N=C\c2cn(-c3ccccc3)nc2-c2ccccc2)=N1","Preclinic & Market","True"
"c1ccc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)nc1","Preclinic & Market","True"
"O=S(=O)(c1ccccc1)c1cnn(-c2ccccc2)c1-c1ccccc1","Preclinic & Market","True"
"c1cnc(Nc2cnn(CCc3cc[nH]n3)c2)nc1","Preclinic & Market","True"
"O=C(CSCc1cnn(-c2ccccc2)c1-n1cccc1)NC[C@H]1CCCO1","Preclinic & Market","True"
"O=C(Cn1nccc1-c1ccccc1)N1c2ccccc2Sc2ccccc21","Preclinic & Market","True"
"C(=N/c1cc2c(s1)CCC2)\c1cnn(-c2cccc3ccccc23)c1","Preclinic & Market","True"
"O=c1[nH]cnc2c(-n3cc(CCCNCc4ccccc4)cn3)nccc12","Preclinic & Market","True"
"O=C(NCc1ccoc1)c1cc(-c2ccc3[nH]c(-c4ncno4)cc3c2)[nH]n1","Preclinic & Market","True"
"O=C(N[C@@H](Cc1ccccc1)c1cc(-c2ccccc2)n[nH]1)C1CCCCC1","Preclinic & Market","True"
"O=C(Nc1cnn(C23CC4CC(CC(C4)C2)C3)c1)c1cc(-c2ccccc2)on1","Preclinic & Market","True"
"c1ccc2c(c1)CCCc1cnc(-n3cccn3)nc1-2","Preclinic & Market","True"
"c1ccc2cc(-n3ccc(OCCCCN4CCNCC4)n3)ccc2c1","Preclinic & Market","True"
"O=S(=O)(c1cn[nH]c1)N(Cc1ccco1)c1ncnc2[nH]cnc12","Preclinic & Market","True"
"O=C(Nc1ccnn1C1CCN(Cc2cn[nH]c2)CC1)c1ccc2c(c1)OCO2","Preclinic & Market","True"
"O=C(NC1CCCCC1)c1n[nH]cc1NC(=O)c1ncoc1-c1ccccc1","Preclinic & Market","True"
"O=C1NCCc2cc(-c3cnn(-c4cccc(-c5ccccc5)c4)c3)ccc21","Preclinic & Market","True"
"c1ccc2[nH]c(Cc3ccn(C4CCNCC4)n3)nc2c1","Preclinic & Market","True"
"C(=Cc1cc(-n2cccc2)n(-c2ccccc2)n1)c1ccccc1","Preclinic & Market","True"
"O=C(Nc1ccnn1-c1nccc(=O)[nH]1)C1c2ccccc2Oc2ccccc21","Preclinic & Market","True"
"O=C1COc2ccc(-c3cnn(Cc4ccccc4)c3-c3ccccc3)cc2N1","Preclinic & Market","True"
"O=C(NC1CCOCC1)c1ccn(Cc2cccc3ccoc23)n1","Preclinic & Market","True"
"O=C(Nc1cn[nH]c1[C@@H]1CCCCCO1)c1csc(-c2cccnc2)n1","Preclinic & Market","True"
"O=C(ON=Cc1ccccc1)c1ccn(Cc2ccccc2)n1","Preclinic & Market","True"
"O=C(NCc1ccccn1)c1cnn(-c2nccc(-c3cccs3)n2)c1C1CC1","Preclinic & Market","True"
"O=C(NCc1ccc(-c2cnoc2)cc1)c1ccnn1-c1ccccc1","Preclinic & Market","True"
"c1ccc2oc(-c3cncc(-c4cnn(C5CCNCC5)c4)c3)nc2c1","Preclinic & Market","True"
"O=C(Nc1ccccc1)ON=Cc1cnn(-c2ccccn2)c1","Preclinic & Market","True"
"O=C(Nc1ccc([C@@H]2CNCCO2)cc1)c1ccn(-c2ccccn2)n1","Preclinic & Market","True"
"O=C(N[C@@H]1CCc2ncccc21)c1cnn(Cc2ccc(N3CCCC3)nc2)c1","Preclinic & Market","True"
"O=C(Nc1ccn(-c2ccccc2)n1)N[C@H]1CC[C@]2(CC1)COc1ccccc12","Preclinic & Market","True"
"O=C(Nc1cccs1)c1ccnn1-c1ccc2ccccc2c1","Preclinic & Market","True"
"c1ccc(Cn2cc(CNCCN3CCNCC3)c(-c3ccccc3)n2)cc1","Preclinic & Market","True"
"O=C(Cc1cc(Oc2ccnc3ccccc23)n[nH]1)Nc1cn[nH]c1","Preclinic & Market","True"
"C(=N/OCc1ccccc1)\c1cn[nH]c1Oc1ccccc1","Preclinic & Market","True"
"O=C1c2ccccc2C(=O)c2cc(NC(=O)c3cn[nH]c3Nc3ccccc3)ccc21","Preclinic & Market","True"
"O=C(Nc1cnn(Cc2ccccc2)c1)[C@@H]1CC(c2cn[nH]c2)=NO1","Preclinic & Market","True"
"O=C(CCc1cc(-c2ccccc2)n(-c2cccnn2)n1)N1CCCCC1","Preclinic & Market","True"
"c1cc(COc2cnccc2-c2cnn(-c3ccc(N4CCNCC4)cc3)c2)ccn1","Preclinic & Market","True"
"O=C(Nc1nccs1)[C@H](CC1CCOCC1)n1cc(S(=O)(=O)C2CC2)cn1","Preclinic & Market","True"
"O=S(=O)(NCCOc1cccc2cnccc12)c1cnn(C2CCCC2)c1","Preclinic & Market","True"
"O=C(Nc1ccc(CN2CCOCC2)cc1)c1n[nH]cc1Nc1ncnc2ccccc12","Preclinic & Market","True"
"O=C(CNC(=O)c1cc(-c2cccs2)nn1-c1ccccc1)Nc1ccccc1","Preclinic & Market","True"
"c1ccc(Sc2cn(-c3cccnc3)nc2-c2ccc(-c3ncon3)cc2)cc1","Preclinic & Market","True"
"O=C(CNS(=O)(=O)c1ccccc1)n1cc(Sc2ccccc2)cn1","Preclinic & Market","True"
"S=C(Cn1cc(-c2ccc3ncccc3c2)c(-c2ccccn2)n1)Nc1ccccc1","Preclinic & Market","True"
"c1ccc(C(c2ccccc2)n2ccc(-c3ccncc3)n2)cc1","Preclinic & Market","True"
"O=C(Cn1cc(-c2cc3nc[nH]c(=O)c3cn2)cn1)N1CCNCC1","Preclinic & Market","True"
"O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2","Preclinic & Market","True"
"c1ccc(-c2cnn(-c3cncc4nnc(-c5ccccc5)n34)c2)cc1","Preclinic & Market","True"
"c1ccc2c(c1)Cc1cccc(-c3cnn(CCCc4nn[nH]n4)c3)c1-2","Preclinic & Market","True"
"O=C(NCC#Cc1cc(-c2ccccc2)n(-c2ccccc2)n1)c1ccco1","Preclinic & Market","True"
"O=C(Cc1cnn(Cc2nc3ccccc3s2)c1)NCc1ccccc1","Preclinic & Market","True"
"c1ccc(CCN2CCC(c3cc(-c4ccccc4)n(-c4ccncn4)n3)CC2)cc1","Preclinic & Market","True"
"O=C(Nc1cnn(CCNc2nc3ccccc3o2)c1)c1ncsc1-c1ccccc1","Preclinic & Market","True"
"O=C(Nc1cc(COc2cccnc2)n[nH]1)Nc1ccnn1-c1ccccc1","Preclinic & Market","True"
"O=C(CN(c1ccn[nH]1)S(=O)(=O)c1ccccc1)NCc1ccccc1","Preclinic & Market","True"
"O=C(c1cnn(-c2ncc3c(n2)-c2ccccc2SC3)c1)N1CC[C@]2(CCNC2)C1","Preclinic & Market","True"
"C1=C2CCCCC2[C@H]2CCC3[C@@H](c4ccn(-c5ccccc5)n4)CC[C@H]3[C@@H]2C1","Preclinic & Market","True"
"O=C(Cc1ccccc1)Nc1cc(-c2nc3c(=O)[nH]c(=O)[nH]c3[nH]2)n[nH]1","Preclinic & Market","True"
"O=C1C[C@H](CNCc2cn(-c3ccccc3)nc2-c2ccccc2)CN1C1CC1","Preclinic & Market","True"
"c1cc2c(cc1CCc1cc(OCCc3ccc4c(n3)NCCC4)[nH]n1)OCO2","Preclinic & Market","True"
"C1=C(Cn2cc(C(c3ccccc3)c3ccccc3)cn2)CCc2ccccc21","Preclinic & Market","True"
"c1cnc(N2CCC(n3cc(COc4ccc(-n5cnnn5)cc4)cn3)CC2)nc1","Preclinic & Market","True"
"O=C(Cc1cccc2[nH]c(=O)[nH]c(=O)c12)Nc1ccn(-c2ccccc2)n1","Preclinic & Market","True"
"c1ccc(-n2cc(CN3CCC4(CC3)OCCc3ccsc34)cn2)nc1","Preclinic & Market","True"
"O=C(c1cc(OCc2ccno2)n(-c2ccccc2)n1)N1CCC[C@H](N2CCCC2)C1","Preclinic & Market","True"
"O=c1[nH]c(=O)c2[nH]c(-c3cc(OCc4nc5ccccc5[nH]4)n[nH]3)cc2[nH]1","Preclinic & Market","True"
"c1ccc(-c2cc(-c3cnn(-c4ccccc4)c3-n3ccnc3)ccn2)cc1","Preclinic & Market","True"
"O=C(Nc1cc(-c2ccc3ccccc3n2)n[nH]1)c1nc(C2CC2)ccc1Nc1cncnc1","Preclinic & Market","True"
"c1ccc(OC2CCN(c3ncccc3-n3ccc(CN4CCNCC4)n3)CC2)cc1","Preclinic & Market","True"
"O=S(=O)(c1ccccc1)n1nccc1-c1conc1-c1ccccc1","Preclinic & Market","True"
"C(=Cc1cn(Cc2ccccc2)c2ccccc12)c1ccn(-c2ccccc2)n1","Preclinic & Market","True"
"O=C(Nc1cc(CNC2Cc3ccccc3C2)n[nH]1)Nc1cccc2c1[C@H]1CCCN1C2=O","Preclinic & Market","True"
"O=C(c1cc2ccccc2s1)n1nc(-c2ccccc2)cc1-c1ccccc1","Preclinic & Market","True"
"O=C(c1cnn(-c2ccccc2)c1)N1CC[C@@]2(C1)C(=O)N(c1ccccc1)c1ccccc12","Preclinic & Market","True"
"O=C(Nc1cnn([C@H](c2ccccc2)C2CCS(=O)(=O)CC2)c1)c1n[nH]c2c1C[C@@H]1CC1C2","Preclinic & Market","True"
"O=c1c2c(-c3ccccc3)csc2ncn1/N=C/c1cnn(-c2ccccc2)c1N1CCCC1","Preclinic & Market","True"
"O=C(c1n[nH]cc1Cc1ccccc1S(=O)(=O)c1ccccc1)N1CCOCC1","Preclinic & Market","True"
"O=C(Cc1ccc(N2CCCCC2=O)cc1)c1ccnn1-c1ccc2oncc2c1","Preclinic & Market","True"
"O=c1[nH]c(=O)c2[nH]c(-c3cnn(CC#Cc4ccccc4)c3)nc2[nH]1","Preclinic & Market","True"
"O=C(Nc1ncc(-c2cc(C(=O)N3CCOCC3)nn2Cc2ccccc2)s1)c1ccccc1","Preclinic & Market","True"
"O=c1c([C@@H](c2ccccc2)c2cnn(-c3ccccc3)c2)c[nH]n1-c1ccccc1","Preclinic & Market","True"
"c1ccc(CCc2cc(-c3ccccc3)n(C(c3ccccc3)c3ccccc3)n2)cc1","Preclinic & Market","True"
"c1ccc(Cn2ccc(-c3nc4ccc(N5CCNCC5)cc4[nH]3)n2)cc1","Preclinic & Market","True"
"c1ccc(Sc2[nH]ncc2Cc2ccncc2)cc1","Preclinic & Market","True"
"O=C(NCCN1C(=O)S/C(=C\c2ccccc2)C1=O)c1cnn(Cc2ccccc2)c1","Preclinic & Market","True"
"O=C1c2ccccc2NC(c2cnn(C3CCS(=O)(=O)C3)c2)N1Cc1ccc2c(c1)OCO2","Preclinic & Market","True"
"O=C(Nc1ccc(-c2cc(NC(=O)c3ccc(N4CCNCC4)cc3)[nH]n2)cc1)Nc1ccccn1","Preclinic & Market","True"
"O=S(=O)(CC1=NCCS1)c1c(-c2ccccc2)nn(-c2ccccc2)c1-c1ccccc1","Preclinic & Market","True"
"O=C(CN1CCC2(CC1)C(=O)NCN2c1ccccc1)Nc1[nH]ncc1C(=O)c1ccccc1","Preclinic & Market","True"
"O=C(c1cnn(-c2ccccc2)c1)N1CCc2cc3ccnc(N4CCNCC4)c3cc21","Preclinic & Market","True"
"O=S(=O)(c1cnoc1)N1CC(Oc2cc(-c3ccccc3)n(-c3ccccc3)n2)C1","Preclinic & Market","True"
"O=S(=O)(Nc1nccs1)c1ccc(Oc2cc(Cc3ccccc3)n[nH]2)cc1","Preclinic & Market","True"
"c1ccc(COc2ccccc2-c2cc(-c3ccccc3)n(CCN[C@@H]3CCNC3)n2)cc1","Preclinic & Market","True"
"O=C(c1conc1-c1ccccc1)n1cc(/N=N/c2ccccc2)cn1","Preclinic & Market","True"
"c1ccc(NCc2cn(-c3ccccc3)nc2[C@H]2CC[C@@H]3C2CC[C@@H]2C4CCCCC4CC[C@H]23)cc1","Preclinic & Market","True"
"O=S(=O)(c1ccccc1)n1cc(-c2nsc(Nc3ccccc3)n2)cn1","Preclinic & Market","True"
"C(\SC1CCCCC1)=C(\c1ccccc1)n1cc(SC2CCCCC2)c(-c2ccccc2)n1","Preclinic & Market","True"
"c1ccc(-c2cc(COc3cccc(C4CCOCC4)c3)nn2-c2ccccc2)cc1","Preclinic & Market","True"
"O=C(CCCc1cc(-c2ccccc2)nn1-c1ccc2ccccc2c1)NCCCc1ccncc1","Preclinic & Market","True"
"O=C(Nc1ccccc1)n1ccc(CNc2nc3ccc(OCCN4CCOCC4)cc3s2)n1","Preclinic & Market","True"
"O=C(NN1CC2CCCC2C1)c1cc(-c2ccc(C#CC3CCCC3)s2)n(-c2ccccc2)n1","Preclinic & Market","True"
"c1ccc(-n2nccc2-c2ccc3c(c2)Nc2ccccc2S3)cc1","Preclinic & Market","True"
"c1ccc(-c2c(COc3ccccn3)c(-c3nnco3)nn2-c2ccccc2)cc1","Preclinic & Market","True"
"C=C(C(=O)Nc1ccc(OCCN2CCOCC2)c2ccccc12)c1ccnn1-c1ccccc1","Preclinic & Market","True"
"c1ccc(-c2c(Cn3cncn3)c(-c3nnc(C4CC4)s3)nn2-c2ccccc2)cc1","Preclinic & Market","True"
"O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1cn(Cc2ccc3ccccc3c2)nc1-c1ccccc1","Preclinic & Market","True"
"O=C(Cn1nc(-c2ccccc2OS(=O)(=O)c2ccccc2)cc1-c1ccccc1)NCc1cnccn1","Preclinic & Market","True"
"O=C1NC(=S)N/C1=C/[C@H]1C=NN(c2ccccc2)C1=O","Preclinic & Market","True"
"C(=C/c1ccco1)\C1=NN(c2ccccc2)[C@H](c2ccco2)C1","Preclinic & Market","True"
"O=C1NN=C[C@@H]1/N=N/c1ccccc1","Preclinic & Market","True"
"C=C1C=NN(c2ccccc2)C1=O","Preclinic & Market","True"
"O=C1/C(=C2/CCCN2)C(c2ccc[nH]2)=NN1c1ccccc1","Preclinic & Market","True"
"O=C(/C=C/c1ccccc1)N1N=CC[C@H]1c1ccccc1","Preclinic & Market","True"
"S=C(Cc1ccccc1)N1CCC(c2ccccc2)=N1","Preclinic & Market","True"
"O=C(C1=NNC[C@H]1c1ccco1)c1ccccc1","Preclinic & Market","True"
"S=C(NC1=NN(c2ccccc2)CC1)c1ccccc1","Preclinic & Market","True"
"O=C(CCc1ccccc1)N1CCC=N1","Preclinic & Market","True"
"c1ccc(C2=NN[C@H](c3ccc[nH]3)C2)cc1","Preclinic & Market","True"
"c1coc(C2=NN[C@H](c3cccs3)C2)c1","Preclinic & Market","True"
"c1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)=NN2)nc1","Preclinic & Market","True"
"O=C(c1ccncc1)N1CCC(c2ccco2)=N1","Preclinic & Market","True"
"C1=NN(c2ncccn2)CC1","Preclinic & Market","True"
"O=C(c1ccccc1)N1N=C(c2ccccc2)C[C@H]1c1cccs1","Preclinic & Market","True"
"O=C1/C(=C\c2ccccc2)C=NN1c1ccccn1","Preclinic & Market","True"
"O=S(=O)(Cc1nnco1)C1=NNC[C@@H]1c1ccccc1","Preclinic & Market","True"
"C=C1C(=O)NN=C1CSc1ccccc1","Preclinic & Market","True"
"O=C1CC(CSc2ccccc2)=NN1c1ncccn1","Preclinic & Market","True"
"O=C1NN=C(c2cnccn2)/C1=C/c1c[nH]c2cc3c(cc12)OCO3","Preclinic & Market","True"
"O=C(c1ccco1)[C@@H]1CC(c2ccc3ccccc3c2)=NN1","Preclinic & Market","True"
"O=C1CC=NN1c1c2ccccc2nc2ccccc12","Preclinic & Market","True"
"O=C(CCN1CCC(c2cccs2)=N1)c1cccs1","Preclinic & Market","True"
"c1ccc2c([C@@H]3CC(c4ccc(OCC5=NCCO5)cc4)=NN3)c[nH]c2c1","Preclinic & Market","True"
"O=C(c1cccc2ccccc12)N1C[C@H](c2ccccc2)C=N1","Preclinic & Market","True"
"O=C1[C@@H](Cc2cccc3ccccc23)C=NN1c1nc2ccccc2s1","Preclinic & Market","True"
"O=C1/C(=C/c2cccc3ccccc23)C=NN1C(=O)c1ccccc1","Preclinic & Market","True"
"c1ccc(-c2nc3ccccn3c2[C@@H]2CC(c3cccs3)=NN2)cc1","Preclinic & Market","True"
"c1cc(C2=NN[C@H](c3ccc(N4CCCCC4)cc3)C2)cs1","Preclinic & Market","True"
"c1ccc(C2=NN(c3nc4nc5ccccc5nc4s3)CC2)cc1","Preclinic & Market","True"
"O=S(=O)(N=CN1N=CC[C@H]1c1ccco1)c1ccccc1","Preclinic & Market","True"
"O=C1NN=C(c2cccnc2)/C1=N/Nc1ccc(N2CCOCC2)cc1","Preclinic & Market","True"
"c1ccc(C2=NN(c3ccccc3)[C@H](C3CCCC3)C2)cc1","Preclinic & Market","True"
"O=C1/C(=C/c2ccc3ccccc3c2)C=NN1c1nc(-c2ccccc2)cs1","Preclinic & Market","True"
"O=C1[C@@H](/N=N/c2ccc3nc4ccccc4nc3c2)C=NN1c1ccccc1","Preclinic & Market","True"
"O=C(N[C@H]1C[C@H]2CCC1C2)C1=NNC(c2ccccc2)C1","Preclinic & Market","True"
"O=C(c1ccco1)[C@@H]1CNCCN1/C=C1/C=NN(c2ccccc2)C1=O","Preclinic & Market","True"
"O=C1CSC(N2N=C(c3ccncc3)C[C@H]2c2ccccc2)=N1","Preclinic & Market","True"
"O=S(=O)(c1c[nH]cn1)N1C[C@H](c2ccccc2)C(c2ccccc2)=N1","Preclinic & Market","True"
"C1=NN(c2ccccc2)[C@H](c2cccc3ccccc23)C1","Preclinic & Market","True"
"O=C1/C(=N\Nc2ccccc2)C(c2ccccc2)=NN1c1ccccc1","Preclinic & Market","True"
"O=C1CC(c2cccc(OCc3ccccc3)c2)=NN1C1CCCCCC1","Preclinic & Market","True"
"O=C(COc1ccc2ccccc2c1)N1N=C(c2ccccc2)CC1c1ccccc1","Preclinic & Market","True"
"C1=NN(c2ccccc2)CC1(CCCN1CC2CC1CO2)c1ccccc1","Preclinic & Market","True"
"O=C1NN=C(c2ccccc2)CC1C1C(=O)N(c2ccccc2)N=C1c1ccccc1","Preclinic & Market","True"
"O=C(CSc1nncn1C1CC1)N1N=C(c2ccccc2)C[C@H]1c1ccco1","Preclinic & Market","True"
"O=C(O/N=C/C1C=NN(c2ccccc2)C1Sc1ccccc1)c1ccccc1","Preclinic & Market","True"
"O=C1OCCN1C(=O)[C@H]1[C@H](c2ccccc2)C(c2ccccc2)=NN1c1ccccc1","Preclinic & Market","True"
"O=C(CC(=O)N1N=C(n2ccc3ccccc32)C[C@H]1c1ccccc1)Nc1ccccc1","Preclinic & Market","True"
"O=C(NCc1ccccc1-n1cnnn1)[C@@H]1CC=NN1C(=O)Cc1ccccc1","Preclinic & Market","True"
"O=C(CC(=O)N1N=C(c2ccccc2)[C@H](/N=N/c2ccccc2)C1=O)Nc1ccccc1","Preclinic & Market","True"
"c1ccc(C2=NN(c3ccccc3)[C@@H](c3ccccc3)[C@@H]2n2ccnc2)cc1","Preclinic & Market","True"
"O=C(NS(=O)(=O)C1C(c2ccccc2)=NN(c2ccccc2)C1c1ccccc1)c1cccs1","Preclinic & Market","True"
"O=C1CC(c2ccc(OCCCCN3N=C(c4cccc5ncsc45)CC3=O)cc2)=NN1","Preclinic & Market","True"
"O=c1c2ccccc2nc(Cc2ccccc2Nc2ccccc2)n1NC1=NN[C@H](c2ccccc2)C1","Preclinic & Market","True"
"O=c1c(-n2ccnn2)c[nH]n1-c1ccccn1","Preclinic & Market","True"
"O=C(CN1CCOCC1)c1c[nH]n(-c2ccccc2)c1=O","Preclinic & Market","True"
"O=c1cc[nH]n1-c1ccccc1","Preclinic & Market","True"
"O=c1c(-c2ccccc2)c[nH]n1N1C=c2ccccc2=CC1","Preclinic & Market","True"
"O=c1[nH][nH]c(-c2ccc3nccnc3c2)c1-c1ccco1","Preclinic & Market","True"
"O=c1[nH][nH]cc1/N=N/c1ccc2ccccc2c1","Preclinic & Market","True"
"O=c1c(Cc2ccccc2)c(-c2ccccc2)[nH]n1C1=NCCN1","Preclinic & Market","True"
"O=c1c(Nc2[nH]cnc3ncnc2-3)c[nH]n1-c1ccccc1","Preclinic & Market","True"
"N=c1cc[nH]n1CC1CC1","Preclinic & Market","True"
"O=c1c(-c2cccnc2)c[nH]n1-c1ccncn1","Preclinic & Market","True"
"O=C1Nc2ccccc2/C1=N\c1c[nH]n(-c2ccccc2)c1=O","Preclinic & Market","True"
"N=C(c1ccccc1)c1c[nH][nH]c1=O","Preclinic & Market","True"
"O=c1c(/N=N/c2ccccc2)c[nH]n1C1=NCCS1","Preclinic & Market","True"
"O=c1cc(CNc2ccccc2)[nH]n1Cc1ccccc1","Preclinic & Market","True"
"O=c1c(/C=N/c2ccccc2)c[nH]n1-c1nc2ccccc2[nH]1","Preclinic & Market","True"
"O=C(N1CCOCC1)n1cc(-c2c[nH]c3ccccc23)c(=O)[nH]1","Preclinic & Market","True"
"O=c1[nH][nH]c(-c2ccnc(Oc3ccccc3)n2)c1-c1ccccc1","Preclinic & Market","True"
"O=C(c1cnns1)n1[nH]c(COc2ccccc2)cc1=O","Preclinic & Market","True"
"O=C(c1ccncc1)N1NC(c2ccccc2)=C[C@H]1c1ccccc1","Preclinic & Market","True"
"O=c1c(/N=N/c2ccccc2)c(CSc2ccccn2)[nH]n1-c1ccccc1","Preclinic & Market","True"
"O=C(Nc1c[nH]n(-c2ccccc2)c1=O)[C@@H]1CCCN1C(=O)c1cccs1","Preclinic & Market","True"
"O=c1c2c(Nc3ccccc3)n[nH]c2nnn1-c1c[nH]n(-c2ccccc2)c1=O","Preclinic & Market","True"
"O=c1c(C=NNc2ccnc3cc4c(cc23)OCO4)c[nH]n1-c1ccccc1","Preclinic & Market","True"
"O=C1CC2CCC1(CS(=O)(=O)Nc1c[nH]n(-c3ccccc3)c1=O)C2","Preclinic & Market","True"
"O=C(/N=c1\cc[nH][nH]1)c1ccccc1","Preclinic & Market","True"
"O=c1c(-n2c(=O)ccc3c(=O)n4ccccc4nc32)c[nH]n1-c1ccccc1","Preclinic & Market","True"
"N=C(N/N=C/c1ccccc1)SCc1cc(=O)n(-c2ccccc2)[nH]1","Preclinic & Market","True"
"O=C(CCc1ccccc1)c1cn(-c2ccccc2)n(-c2ccccc2)c1=O","Preclinic & Market","True"
"O=C1/C(=C/Nc2c[nH]n(-c3ccccc3)c2=O)c2ccccc2C(=O)N1Cc1ccco1","Preclinic & Market","True"
"O=C(CSc1ccccc1C(=O)Nc1cccnc1)Nc1c[nH]n(-c2ccccc2)c1=O","Preclinic & Market","True"
"O=c1c(Cc2ccccc2)c[nH]n1-c1ncc(-c2ccccc2)s1","Preclinic & Market","True"
"O=c1c(/C=N/Cc2ccco2)c(CSc2ccccc2)[nH]n1-c1nc2ccccc2s1","Preclinic & Market","True"
"O=C1CCCC2=C1C(c1c[nH]n(-c3ccccc3)c1=O)C(=O)N2C1CCCC1","Preclinic & Market","True"
"O=C(/N=c1\cc(-c2ccccc2)n(C(=O)c2ccccc2)n1-c1ccccc1)c1ccccc1","Preclinic & Market","True"
"O=C(CN(C(=O)CC1NC(=O)NC1=O)c1c[nH]n(-c2ccccc2)c1=O)NC1CCCC1","Preclinic & Market","True"
"O=C(NCC#Cc1ccc2ncncc2c1)c1c[nH]n(Cc2ccccc2)c1=O","Preclinic & Market","True"
"C1=C(c2cnc3ccccc3c2-c2ccccc2)NN[C@H]1c1ccccc1","Preclinic & Market","True"
"O=C1CC(=O)N(C=C(c2ccccc2)c2ccccc2)N1","Preclinic & Market","True"
"O=C1NN(c2ccccc2)C(=O)/C1=C\C=C\c1ccco1","Preclinic & Market","True"
"c1ccc(N[C@@H]2CCN(c3ccccc3)N2)cc1","Preclinic & Market","True"
"O=C(c1cccc2cc[nH]c12)N1CCCN1","Preclinic & Market","True"
"O=C1NC(=O)C(=C2C[C@@H](c3ccccc3)NN2)C(=O)N1","Preclinic & Market","True"
"O=C1NN(c2ccccc2)C[C@H]1C(c1ccccc1)c1ccccc1","Preclinic & Market","True"
"c1ccc(CCC2CCNN2)cc1","Preclinic & Market","True"
"O=C1CC(=O)N(c2ccccc2)N1/C(=C/c1ccccc1)c1ccccc1","Preclinic & Market","True"
"O=C(NC1CNNC1)[C@H]1Cc2c(sc3ccccc23)CN1","Preclinic & Market","True"
"O=C(C[C@H]1C(=O)NN(c2ccccc2)C1=O)c1ccccc1","Preclinic & Market","True"
"O=C(NCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)Oc1ccccc1","Preclinic & Market","True"
"O=C1C(NN=C2CCCCC2)C(=O)N(c2ccccc2)N1c1ccccc1","Preclinic & Market","True"
"O=C1NN(C(=O)Nc2ccccc2)[C@@H](c2ccccc2)[C@@H]1c1ccccc1","Preclinic & Market","True"
"O=C(NCc1ccccc1)[C@H]1CCNN1C(=O)Nc1c[nH]c2ccccc12","Preclinic & Market","True"
"O=C1NN(C(=O)c2cccc3ccccc23)C(=O)/C1=C/c1cccc(OCc2ccccc2)c1","Preclinic & Market","True"
"c1ccc(C(c2ccccc2)(n2ccnc2)n2ccnc2)cc1","Preclinic & Market","True"
"c1ccc(-c2c[nH]c(CCc3cnc4ccccc4n3)n2)cc1","Preclinic & Market","True"
"c1cnc2ccc(-n3ccnc3)cc2c1","Preclinic & Market","True"
"O=C1C[C@H](Cn2ccnc2-c2cnc[nH]2)CN1","Preclinic & Market","True"
"C(=N/n1cnc(-c2ccsc2)c1)\c1ccccc1","Preclinic & Market","True"
"c1coc(-c2nccn2CCN2CCCCC2)c1","Preclinic & Market","True"
"c1ccc(-c2nc([C@@H]3CCCCO3)[nH]c2-c2ccccc2)cc1","Preclinic & Market","True"
"c1c[nH]cn1","Preclinic & Market","True"
"c1ccc(CN[C@H](c2ccccc2)c2ncc[nH]2)cc1","Preclinic & Market","True"
"c1ccc2nc(-c3nccn3CC[C@H]3CCCN3)ccc2c1","Preclinic & Market","True"
"c1ccc(-c2cnc[nH]2)cc1","Preclinic & Market","True"
"c1ccc(Nc2nc(-c3cccnc3)c[nH]2)cc1","Preclinic & Market","True"
"c1nc(CCC2CCCC2)c[nH]1","Preclinic & Market","True"
"c1ccc(Nn2cncc2-c2ccccc2)cc1","Preclinic & Market","True"
"c1ccc(-n2ccnc2-c2cncnc2)cc1","Preclinic & Market","True"
"c1ccc(-c2ncn(CC3CC3)c2-c2ccncn2)cc1","Preclinic & Market","True"
"c1ccc(-c2nc[nH]c2CN[C@H]2C[C@H]3C[C@H](C3)C2)cc1","Preclinic & Market","True"
"c1ccc(-c2nccn2CCc2cn[nH]c2)cc1","Preclinic & Market","True"
"c1ccc(Cn2cnc(-c3cc4[nH]nnc4cn3)c2)cc1","Preclinic & Market","True"
"c1cc(-c2nn[nH]n2)cc(-c2cn(CCN3CCCC3)cn2)n1","Preclinic & Market","True"
"C(=Nc1ncc[nH]1)Nc1ccccc1","Preclinic & Market","True"
"c1ccc(Cc2ncc(-c3cnc(-c4ccccc4)nc3)[nH]2)cc1","Preclinic & Market","True"
"O=C(Nc1cc[nH]n1)c1cn(CC2(CC3CC3)CCC2)cn1","Preclinic & Market","True"
"O=C1CCC(c2c[nH]c(-c3ccccc3)n2)=NN1","Preclinic & Market","True"
"c1cc(-c2c[nH]c([C@@H]3COCCN3C3CCOCC3)n2)ccn1","Preclinic & Market","True"
